Date,Open,High,Low,Close,Adj Close,Volume
05/14/19,483.8066101,483.8066101,471.4013367,476.3634338,401.4952698,11563607
05/15/19,476.3634338,476.3634338,451.5528564,463.9581299,391.0396729,9138434
05/16/19,463.9581299,471.4013367,456.5149536,471.4013367,397.3130493,3171830
05/17/19,471.4013367,476.3634338,458.9960327,468.9202576,395.2219543,1437490
05/20/19,468.9202576,471.4013367,466.439209,471.4013367,397.3130493,371816
05/21/19,471.4013367,476.3634338,449.0717773,458.9960327,386.8574524,1549741
05/22/19,466.439209,466.439209,456.5149536,458.9960327,386.8574524,1031011
05/23/19,458.9960327,468.9202576,449.0717773,456.5149536,384.7663574,3378596
05/24/19,454.033905,468.9202576,454.033905,461.4770813,388.9485168,6394848
05/27/19,466.439209,466.439209,446.5907288,463.9581299,391.0396729,5451904
05/28/19,463.9581299,473.8823853,458.9960327,466.439209,393.1307983,12733470
05/29/19,466.439209,483.8066101,458.9960327,476.3634338,401.4952698,5479312
05/30/19,476.3634338,476.3634338,476.3634338,476.3634338,401.4952698,0
05/31/19,471.4013367,501.1740417,471.4013367,476.3634338,401.4952698,9132186
06/03/19,476.3634338,476.3634338,476.3634338,476.3634338,401.4952698,0
06/04/19,476.3634338,476.3634338,476.3634338,476.3634338,401.4952698,0
06/05/19,476.3634338,476.3634338,476.3634338,476.3634338,401.4952698,0
06/06/19,476.3634338,476.3634338,476.3634338,476.3634338,401.4952698,0
06/07/19,476.3634338,476.3634338,476.3634338,476.3634338,401.4952698,0
06/10/19,478.8445129,501.1740417,478.8445129,498.6929626,420.3154297,6032301
06/11/19,498.6929626,501.1740417,486.2876892,496.2119141,418.2242737,1165832
06/12/19,496.2119141,501.1740417,491.2497864,498.6929626,420.3154297,1146284
06/13/19,501.1740417,521.022522,496.2119141,513.5793457,432.8621521,7023208
06/14/19,513.5793457,518.5414429,501.1740417,501.1740417,422.4065552,1060635
06/17/19,506.1361694,513.5793457,483.8066101,483.8066101,407.7686462,3873345
06/18/19,483.8066101,496.2119141,483.8066101,493.7308655,416.1331482,1906645
06/19/19,496.2119141,501.1740417,493.7308655,496.2119141,418.2242737,4594811
06/20/19,496.2119141,498.6929626,486.2876892,493.7308655,416.1331482,2926572
06/21/19,491.2497864,498.6929626,491.2497864,491.2497864,414.0420227,1005215
06/24/19,491.2497864,496.2119141,488.7687378,488.7687378,411.9509277,1001789
06/25/19,491.2497864,496.2119141,486.2876892,496.2119141,418.2242737,7924033
06/26/19,496.2119141,498.6929626,496.2119141,496.2119141,418.2242737,1275261
06/27/19,496.2119141,503.6550903,496.2119141,503.6550903,424.4976501,1873997
06/28/19,503.6550903,506.1361694,496.2119141,498.6929626,420.3154297,1424592
07/01/19,498.6929626,501.1740417,493.7308655,496.2119141,418.2242737,4923501
07/02/19,496.2119141,503.6550903,493.7308655,493.7308655,416.1331482,4605895
07/03/19,493.7308655,501.1740417,491.2497864,491.2497864,414.0420227,3082150
07/04/19,493.7308655,496.2119141,488.7687378,491.2497864,414.0420227,1375420
07/05/19,496.2119141,496.2119141,486.2876892,486.2876892,409.8597717,2169637
07/08/19,486.2876892,493.7308655,486.2876892,493.7308655,416.1331482,4108526
07/09/19,496.2119141,501.1740417,493.7308655,496.2119141,418.2242737,5878939
07/10/19,496.2119141,503.6550903,496.2119141,496.2119141,418.2242737,1981411
07/11/19,496.2119141,498.6929626,493.7308655,496.2119141,418.2242737,3518254
07/12/19,496.2119141,496.2119141,486.2876892,491.2497864,414.0420227,5190524
07/15/19,491.2497864,496.2119141,486.2876892,486.2876892,409.8597717,2631133
07/16/19,486.2876892,496.2119141,486.2876892,491.2497864,414.0420227,2465478
07/17/19,496.2119141,496.2119141,486.2876892,491.2497864,414.0420227,5656051
07/18/19,491.2497864,493.7308655,486.2876892,493.7308655,416.1331482,3452960
07/19/19,493.7308655,496.2119141,486.2876892,491.2497864,414.0420227,1047737
07/22/19,491.2497864,493.7308655,486.2876892,488.7687378,411.9509277,1324837
07/23/19,488.7687378,501.1740417,488.7687378,498.6929626,420.3154297,8065102
07/24/19,498.6929626,513.5793457,498.6929626,511.0982666,430.7710266,9938697
07/25/19,516.0603638,521.022522,498.6929626,506.1361694,426.5888062,5085730
07/26/19,506.1361694,508.617218,491.2497864,496.2119141,418.2242737,3928563
07/29/19,501.1740417,501.1740417,488.7687378,501.1740417,422.4065552,3612166
07/30/19,501.1740417,501.1740417,491.2497864,498.6929626,420.3154297,792806
07/31/19,498.6929626,503.6550903,493.7308655,501.1740417,422.4065552,3472306
08/01/19,501.1740417,518.5414429,501.1740417,516.0603638,434.9532166,5191128
08/02/19,516.0603638,553.2763062,508.617218,550.7952271,464.2289734,27895742
08/05/19,550.7952271,553.2763062,533.4277954,538.3899536,453.7733765,4358621
08/06/19,528.4656982,538.3899536,506.1361694,530.9467773,447.4999695,8068730
08/07/19,530.9467773,550.7952271,530.9467773,533.4277954,449.5910645,7977438
08/08/19,533.4277954,543.3520508,525.9846191,543.3520508,457.9555664,2877802
08/09/19,543.3520508,578.0869141,535.9088745,570.6436768,480.9579163,14327346
08/12/19,570.6436768,583.0490112,570.6436768,573.1247559,483.0490417,2833063
08/13/19,570.6436768,583.0490112,545.8331299,545.8331299,460.0467529,10789946
08/14/19,558.2384033,565.6815796,550.7952271,563.2005005,474.6844788,11397751
08/15/19,548.3141479,560.7194824,528.4656982,560.7194824,472.5934753,11126899
08/16/19,560.7194824,583.0490112,560.7194824,583.0490112,491.4135742,7006079
08/19/19,585.5300903,595.4542847,583.0490112,583.0490112,491.4135742,8195288
08/20/19,583.0490112,592.9732666,568.1626587,573.1247559,483.0490417,6615520
08/21/19,573.1247559,588.0111084,573.1247559,580.5679321,489.3224182,6550225
08/22/19,580.5679321,590.4921875,580.5679321,580.5679321,489.3224182,9098330
08/23/19,580.5679321,610.3406372,580.5679321,595.4542847,501.8690796,32889576
08/26/19,590.4921875,602.8974609,588.0111084,597.9353638,503.9602356,7010714
08/27/19,597.9353638,602.8974609,580.5679321,580.5679321,489.3224182,8035679
08/28/19,580.5679321,595.4542847,580.5679321,592.9732666,499.7779541,6038549
08/29/19,592.9732666,595.4542847,583.0490112,583.0490112,491.4135742,4020459
08/30/19,585.5300903,635.1512451,583.0490112,635.1512451,535.3270874,33494157
09/02/19,635.1512451,640.1134033,612.8217163,627.7080688,529.0537109,11641800
09/03/19,627.7080688,645.0755005,615.3027954,622.7459717,524.8713989,7296882
09/04/19,622.7459717,630.1891479,620.2648926,620.2648926,522.7803345,2922138
09/05/19,622.7459717,632.670166,602.8974609,610.3406372,514.4157715,8693060
09/06/19,612.8217163,625.2269897,600.4164429,605.37854,510.2336426,6784198
09/09/19,610.3406372,612.8217163,602.8974609,610.3406372,514.4157715,6313834
09/10/19,610.3406372,630.1891479,588.0111084,597.9353638,503.9602356,11810478
09/11/19,597.9353638,605.37854,590.4921875,600.4164429,506.0513916,9720040
09/12/19,602.8974609,605.37854,590.4921875,590.4921875,497.6868896,4892264
09/13/19,597.9353638,600.4164429,555.7573242,595.4542847,501.8690796,14777355
09/16/19,595.4542847,595.4542847,573.1247559,573.1247559,483.0490417,9157176
09/17/19,573.1247559,585.5300903,560.7194824,573.1247559,483.0490417,7483697
09/18/19,575.605835,595.4542847,575.605835,588.0111084,495.5957031,4641162
09/19/19,590.4921875,592.9732666,578.0869141,578.0869141,487.2312927,1709954
09/20/19,580.5679321,590.4921875,565.6815796,578.0869141,487.2312927,4392478
09/23/19,578.0869141,578.0869141,563.2005005,563.2005005,474.6844788,7834757
09/24/19,568.1626587,568.1626587,545.8331299,545.8331299,460.0467529,8387545
09/25/19,545.8331299,585.5300903,543.3520508,585.5300903,493.5046997,10898770
09/26/19,585.5300903,595.4542847,585.5300903,592.9732666,499.7779541,5108905
09/27/19,592.9732666,595.4542847,580.5679321,590.4921875,497.6868896,5447269
09/30/19,595.4542847,617.7838135,573.1247559,610.3406372,514.4157715,25505030
10/01/19,610.3406372,615.3027954,600.4164429,605.37854,510.2336426,7479465
10/02/19,605.37854,607.8596191,595.4542847,597.9353638,503.9602356,7107447
10/03/19,595.4542847,602.8974609,575.605835,595.4542847,501.8690796,4193974
10/04/19,595.4542847,597.9353638,585.5300903,595.4542847,501.8690796,7172137
10/07/19,595.4542847,597.9353638,583.0490112,595.4542847,501.8690796,2969094
10/08/19,595.4542847,595.4542847,580.5679321,580.5679321,489.3224182,2080159
10/09/19,585.5300903,585.5300903,575.605835,578.0869141,487.2312927,733154
10/10/19,578.0869141,588.0111084,575.605835,575.605835,485.1402283,1451194
10/11/19,580.5679321,595.4542847,575.605835,595.4542847,501.8690796,2924153
10/14/19,595.4542847,600.4164429,588.0111084,588.0111084,495.5957031,2602315
10/15/19,588.0111084,595.4542847,585.5300903,588.0111084,495.5957031,2501149
10/16/19,588.0111084,592.9732666,580.5679321,592.9732666,499.7779541,2942895
10/17/19,592.9732666,595.4542847,565.6815796,568.1626587,478.8667908,12109543
10/18/19,568.1626587,578.0869141,563.2005005,565.6815796,476.7756348,8807930
10/21/19,570.6436768,570.6436768,545.8331299,550.7952271,464.2289734,12751003
10/22/19,550.7952271,570.6436768,548.3141479,555.7573242,468.4111633,17788367
10/23/19,555.7573242,573.1247559,553.2763062,573.1247559,483.0490417,13069416
10/24/19,573.1247559,590.4921875,570.6436768,588.0111084,495.5957031,22105071
10/25/19,590.4921875,617.7838135,588.0111084,607.8596191,512.3247681,28634338
10/28/19,607.8596191,635.1512451,607.8596191,612.8217163,516.506958,29426338
10/29/19,612.8217163,620.2648926,607.8596191,610.3406372,514.4157715,11118636
10/30/19,610.3406372,612.8217163,605.37854,612.8217163,516.506958,7278341
10/31/19,612.8217163,615.3027954,607.8596191,610.3406372,514.4157715,14665105
11/01/19,607.8596191,620.2648926,595.4542847,620.2648926,532.3011475,9611014
11/04/19,620.2648926,625.2269897,607.8596191,612.8217163,525.9135132,10623082
11/05/19,612.8217163,615.3027954,595.4542847,602.8974609,517.3967896,7428479
11/06/19,605.37854,607.8596191,597.9353638,600.4164429,515.2675171,3836868
11/07/19,600.4164429,612.8217163,592.9732666,612.8217163,525.9135132,7769462
11/08/19,612.8217163,617.7838135,595.4542847,595.4542847,511.0090942,8135032
11/11/19,595.4542847,602.8974609,583.0490112,585.5300903,502.4923096,12306234
11/12/19,585.5300903,597.9353638,575.605835,592.9732666,508.8798828,7379306
11/13/19,595.4542847,607.8596191,590.4921875,597.9353638,513.1383057,6654011
11/14/19,600.4164429,605.37854,588.0111084,592.9732666,508.8798828,7007892
11/15/19,592.9732666,602.8974609,592.9732666,602.8974609,517.3967896,5398499
11/18/19,602.8974609,607.8596191,595.4542847,602.8974609,517.3967896,3017259
11/19/19,605.37854,607.8596191,597.9353638,602.8974609,517.3967896,2657735
11/20/19,602.8974609,605.37854,597.9353638,602.8974609,517.3967896,3145631
11/21/19,602.8974609,620.2648926,600.4164429,620.2648926,532.3011475,11574490
11/22/19,620.2648926,642.5944214,620.2648926,632.670166,542.9471436,19252862
11/25/19,635.1512451,640.1134033,607.8596191,610.3406372,523.7844238,7275520
11/26/19,610.3406372,622.7459717,597.9353638,622.7459717,534.4303589,6067367
11/27/19,622.7459717,630.1891479,612.8217163,620.2648926,532.3011475,2862889
11/28/19,620.2648926,625.2269897,615.3027954,617.7838135,530.171936,5756209
11/29/19,620.2648926,632.670166,620.2648926,630.1891479,540.8179932,5059733
12/02/19,632.670166,672.3671265,630.1891479,642.5944214,551.4639893,22051062
12/03/19,642.5944214,647.5565796,625.2269897,630.1891479,540.8179932,8306531
12/04/19,632.670166,647.5565796,627.7080688,640.1134033,549.3347778,8465536
12/05/19,640.1134033,657.4807739,627.7080688,627.7080688,538.6887207,7147349
12/06/19,627.7080688,635.1512451,600.4164429,627.7080688,538.6887207,17010071
12/09/19,627.7080688,627.7080688,615.3027954,625.2269897,536.5595703,2832862
12/10/19,630.1891479,630.1891479,615.3027954,615.3027954,528.0427856,6454903
12/11/19,615.3027954,627.7080688,612.8217163,625.2269897,536.5595703,1267200
12/12/19,625.2269897,625.2269897,617.7838135,622.7459717,534.4303589,1888910
12/13/19,625.2269897,642.5944214,620.2648926,632.670166,542.9471436,7812790
12/16/19,632.670166,642.5944214,630.1891479,632.670166,542.9471436,4058749
12/17/19,635.1512451,642.5944214,632.670166,642.5944214,551.4639893,8128785
12/18/19,642.5944214,645.0755005,630.1891479,637.6323242,547.2056274,5759837
12/19/19,637.6323242,642.5944214,637.6323242,640.1134033,549.3347778,3066230
12/20/19,640.1134033,642.5944214,625.2269897,630.1891479,540.8179932,4778805
12/23/19,632.670166,652.5186768,627.7080688,647.5565796,555.7224731,15398864
12/26/19,650.0375977,652.5186768,635.1512451,635.1512451,545.076416,6787422
12/27/19,635.1512451,642.5944214,630.1891479,635.1512451,545.076416,4748575
12/30/19,635.1512451,642.5944214,632.670166,632.670166,542.9471436,1781496
01/02/20,632.670166,642.5944214,627.7080688,635.1512451,545.076416,3102303
01/03/20,635.1512451,642.5944214,625.2269897,635.1512451,545.076416,3716355
01/06/20,635.1512451,652.5186768,627.7080688,640.1134033,549.3347778,14871871
01/07/20,640.1134033,652.5186768,635.1512451,642.5944214,551.4639893,12777403
01/08/20,645.0755005,650.0375977,637.6323242,645.0755005,553.5932007,7256173
01/09/20,647.5565796,650.0375977,637.6323242,637.6323242,547.2056274,3939445
01/10/20,645.0755005,645.0755005,635.1512451,635.1512451,545.076416,3222413
01/13/20,635.1512451,642.5944214,627.7080688,630.1891479,540.8179932,9507429
01/14/20,635.1512451,637.6323242,625.2269897,625.2269897,536.5595703,8332528
01/15/20,627.7080688,630.1891479,625.2269897,630.1891479,540.8179932,7055050
01/16/20,630.1891479,635.1512451,625.2269897,627.7080688,538.6887207,2882840
01/17/20,627.7080688,630.1891479,620.2648926,625.2269897,536.5595703,10317366
01/20/20,627.7080688,637.6323242,625.2269897,635.1512451,545.076416,13675810
01/21/20,637.6323242,637.6323242,615.3027954,620.2648926,532.3011475,7433719
01/22/20,620.2648926,622.7459717,612.8217163,617.7838135,530.171936,6971618
01/23/20,617.7838135,617.7838135,607.8596191,607.8596191,521.6552124,3390083
01/24/20,607.8596191,615.3027954,607.8596191,610.3406372,523.7844238,1680935
01/27/20,610.3406372,610.3406372,588.0111084,592.9732666,508.8798828,11566832
01/28/20,592.9732666,600.4164429,588.0111084,595.4542847,511.0090942,5522035
01/29/20,595.4542847,597.9353638,592.9732666,595.4542847,511.0090942,4181882
01/30/20,595.4542847,595.4542847,588.0111084,592.9732666,508.8798828,3289723
01/31/20,592.9732666,600.4164429,578.0869141,592.9732666,508.8798828,7649352
02/03/20,570.6436768,597.9353638,565.6815796,595.4542847,511.0090942,4281033
02/04/20,595.4542847,600.4164429,590.4921875,595.4542847,511.0090942,1643249
02/05/20,617.7838135,617.7838135,583.0490112,595.4542847,511.0090942,7708601
02/06/20,595.4542847,600.4164429,592.9732666,595.4542847,511.0090942,7871032
02/07/20,595.4542847,605.37854,592.9732666,600.4164429,515.2675171,6621163
02/10/20,602.8974609,610.3406372,590.4921875,592.9732666,508.8798828,4283653
02/11/20,595.4542847,610.3406372,595.4542847,610.3406372,523.7844238,6136088
02/12/20,607.8596191,617.7838135,600.4164429,615.3027954,528.0427856,3606926
02/13/20,620.2648926,625.2269897,605.37854,615.3027954,528.0427856,9690416
02/14/20,615.3027954,620.2648926,605.37854,617.7838135,530.171936,8931466
02/17/20,617.7838135,620.2648926,610.3406372,610.3406372,523.7844238,1482028
02/18/20,610.3406372,627.7080688,610.3406372,625.2269897,536.5595703,7149767
02/19/20,627.7080688,637.6323242,625.2269897,635.1512451,545.076416,13381984
02/20/20,637.6323242,650.0375977,635.1512451,645.0755005,553.5932007,10866728
02/21/20,645.0755005,652.5186768,625.2269897,632.670166,542.9471436,13617165
02/24/20,632.670166,632.670166,615.3027954,627.7080688,538.6887207,10572498
02/25/20,625.2269897,632.670166,610.3406372,632.670166,542.9471436,6303355
02/26/20,635.1512451,635.1512451,610.3406372,610.3406372,523.7844238,14272329
02/27/20,610.3406372,622.7459717,597.9353638,610.3406372,523.7844238,16720477
02/28/20,610.3406372,610.3406372,570.6436768,610.3406372,523.7844238,16644299
03/02/20,610.3406372,617.7838135,580.5679321,590.4921875,506.7506714,10043491
03/03/20,602.8974609,607.8596191,595.4542847,605.37854,519.5259399,12415260
03/04/20,605.37854,630.1891479,605.37854,625.2269897,536.5595703,11298600
03/05/20,630.1891479,632.670166,617.7838135,625.2269897,536.5595703,8704547
03/06/20,622.7459717,625.2269897,610.3406372,615.3027954,528.0427856,5812234
03/09/20,615.3027954,615.3027954,580.5679321,597.9353638,513.1383057,9196675
03/10/20,597.9353638,627.7080688,590.4921875,625.2269897,536.5595703,17122926
03/11/20,625.2269897,637.6323242,612.8217163,627.7080688,538.6887207,12107327
03/12/20,627.7080688,627.7080688,600.4164429,605.37854,519.5259399,8493750
03/13/20,595.4542847,620.2648926,563.2005005,615.3027954,528.0427856,10261140
03/16/20,615.3027954,615.3027954,573.1247559,573.1247559,491.846283,12210911
03/17/20,573.1247559,578.0869141,555.7573242,560.7194824,481.2002258,4870701
03/18/20,560.7194824,570.6436768,523.5036011,523.5036011,449.262207,8034873
03/19/20,523.5036011,523.5036011,488.7687378,488.7687378,419.4533081,14928500
03/20/20,488.7687378,496.2119141,456.5149536,481.3255615,413.0657349,15267871
03/23/20,481.3255615,481.3255615,449.0717773,471.4013367,404.5489197,9131582
03/24/20,468.9202576,538.3899536,451.5528564,466.439209,400.2904968,25830899
03/26/20,471.4013367,501.1740417,471.4013367,493.7308655,423.7117615,30143774
03/27/20,493.7308655,535.9088745,493.7308655,511.0982666,438.6161194,13052487
03/30/20,503.6550903,523.5036011,481.3255615,518.5414429,445.0037537,3641589
03/31/20,530.9467773,645.0755005,521.022522,580.5679321,498.2338867,32017973
04/01/20,575.605835,592.9732666,548.3141479,548.3141479,470.5541992,8327893
04/02/20,540.8709717,585.5300903,540.8709717,580.5679321,498.2338867,11373568
04/03/20,580.5679321,704.6209106,580.5679321,615.3027954,528.0427856,31352531
04/06/20,625.2269897,657.4807739,617.7838135,647.5565796,555.7224731,22669951
04/07/20,654.9997559,654.9997559,610.3406372,617.7838135,530.171936,19936441
04/08/20,622.7459717,622.7459717,588.0111084,605.37854,519.5259399,17964098
04/09/20,605.37854,625.2269897,602.8974609,612.8217163,525.9135132,6411776
04/13/20,615.3027954,620.2648926,605.37854,612.8217163,525.9135132,2294382
04/14/20,612.8217163,622.7459717,602.8974609,617.7838135,530.171936,10946331
04/15/20,617.7838135,625.2269897,605.37854,605.37854,519.5259399,12432591
04/16/20,605.37854,612.8217163,563.2005005,568.1626587,487.5878601,20810060
04/17/20,585.5300903,590.4921875,565.6815796,590.4921875,506.7506714,9182770
04/20/20,595.4542847,605.37854,580.5679321,602.8974609,529.4085693,21012191
04/21/20,602.8974609,612.8217163,595.4542847,600.4164429,527.2299194,14536329
04/22/20,597.9353638,600.4164429,575.605835,585.5300903,514.1580811,7162463
04/23/20,590.4921875,597.9353638,585.5300903,590.4921875,518.5153198,6803947
04/24/20,590.4921875,595.4542847,563.2005005,568.1626587,498.9076233,9312553
04/27/20,568.1626587,588.0111084,568.1626587,583.0490112,511.9794617,4095830
04/28/20,590.4921875,590.4921875,580.5679321,585.5300903,514.1580811,3901155
04/29/20,588.0111084,622.7459717,588.0111084,620.2648926,544.6589966,22552662
04/30/20,615.3027954,632.670166,615.3027954,625.2269897,549.0162354,12787480
05/04/20,625.2269897,635.1512451,605.37854,635.1512451,557.730835,6374091
05/05/20,635.1512451,635.1512451,617.7838135,622.7459717,546.8375854,3181906
05/06/20,622.7459717,625.2269897,605.37854,610.3406372,535.944519,2515054
05/08/20,610.3406372,625.2269897,610.3406372,625.2269897,549.0162354,9142464
05/11/20,625.2269897,635.1512451,617.7838135,617.7838135,542.4803467,14402515
05/12/20,622.7459717,622.7459717,605.37854,610.3406372,535.944519,4715727
05/13/20,607.8596191,620.2648926,595.4542847,620.2648926,544.6589966,2468098
05/14/20,620.2648926,625.2269897,607.8596191,620.2648926,544.6589966,1692220
05/15/20,617.7838135,617.7838135,600.4164429,610.3406372,535.944519,5632472
05/18/20,615.3027954,615.3027954,597.9353638,600.4164429,527.2299194,5154450
05/19/20,610.3406372,622.7459717,600.4164429,612.8217163,538.1230469,11247009
05/20/20,612.8217163,620.2648926,607.8596191,612.8217163,538.1230469,6348497
05/26/20,607.8596191,625.2269897,607.8596191,617.7838135,542.4803467,5275367
05/27/20,617.7838135,620.2648926,610.3406372,617.7838135,542.4803467,5550249
05/28/20,617.7838135,622.7459717,610.3406372,617.7838135,542.4803467,9961066
05/29/20,617.7838135,620.2648926,605.37854,605.37854,531.5871582,6822488
06/02/20,607.8596191,620.2648926,602.8974609,615.3027954,540.3017578,6656833
06/03/20,617.7838135,625.2269897,605.37854,607.8596191,533.7658691,10881439
06/04/20,607.8596191,617.7838135,600.4164429,602.8974609,529.4085693,8177151
06/05/20,607.8596191,615.3027954,600.4164429,605.37854,531.5871582,7945395
06/08/20,605.37854,622.7459717,605.37854,622.7459717,546.8375854,17066901
06/09/20,630.1891479,654.9997559,627.7080688,650.0375977,570.8026123,34850432
06/10/20,654.9997559,664.9239502,612.8217163,630.1891479,553.3735352,29383010
06/11/20,620.2648926,625.2269897,607.8596191,610.3406372,535.944519,9622904
06/12/20,605.37854,607.8596191,573.1247559,600.4164429,527.2299194,14628225
06/15/20,605.37854,617.7838135,600.4164429,615.3027954,540.3017578,18368764
06/16/20,620.2648926,622.7459717,605.37854,615.3027954,540.3017578,14174589
06/17/20,617.7838135,622.7459717,610.3406372,610.3406372,535.944519,5828356
06/18/20,615.3027954,620.2648926,607.8596191,610.3406372,535.944519,9176119
06/19/20,610.3406372,617.7838135,607.8596191,610.3406372,535.944519,5246951
06/22/20,610.3406372,617.7838135,600.4164429,605.37854,531.5871582,7158231
06/23/20,605.37854,605.37854,590.4921875,592.9732666,520.6939697,11547284
06/24/20,595.4542847,605.37854,592.9732666,602.8974609,529.4085693,6142335
06/25/20,605.37854,605.37854,595.4542847,597.9353638,525.0512695,5000887
06/26/20,597.9353638,602.8974609,597.9353638,600.4164429,527.2299194,7886146
06/29/20,600.4164429,620.2648926,600.4164429,605.37854,531.5871582,14226582
06/30/20,605.37854,615.3027954,597.9353638,602.8974609,529.4085693,16106223
07/01/20,602.8974609,625.2269897,597.9353638,622.7459717,546.8375854,20602890
07/02/20,625.2269897,627.7080688,607.8596191,610.3406372,535.944519,19209131
07/03/20,615.3027954,615.3027954,607.8596191,607.8596191,533.7658691,4882591
07/06/20,607.8596191,615.3027954,607.8596191,610.3406372,535.944519,9058226
07/07/20,610.3406372,617.7838135,585.5300903,610.3406372,535.944519,4604887
07/08/20,612.8217163,617.7838135,605.37854,607.8596191,533.7658691,23276748
07/09/20,610.3406372,612.8217163,605.37854,610.3406372,535.944519,33371427
07/10/20,610.3406372,612.8217163,605.37854,607.8596191,533.7658691,9341774
07/13/20,610.3406372,610.3406372,602.8974609,605.37854,531.5871582,9081603
07/14/20,607.8596191,610.3406372,602.8974609,602.8974609,529.4085693,5468631
07/15/20,607.8596191,607.8596191,602.8974609,605.37854,531.5871582,4441852
07/16/20,605.37854,610.3406372,602.8974609,605.37854,531.5871582,2063634
07/17/20,605.37854,610.3406372,597.9353638,600.4164429,527.2299194,11948725
07/20/20,600.4164429,605.37854,600.4164429,600.4164429,527.2299194,4011390
07/21/20,602.8974609,632.670166,600.4164429,615.3027954,540.3017578,39601426
07/22/20,630.1891479,630.1891479,615.3027954,617.7838135,542.4803467,17494339
07/23/20,620.2648926,640.1134033,620.2648926,630.1891479,553.3735352,25861329
07/24/20,632.670166,635.1512451,610.3406372,612.8217163,538.1230469,12762692
07/27/20,615.3027954,625.2269897,615.3027954,622.7459717,546.8375854,8412937
07/28/20,622.7459717,622.7459717,617.7838135,620.2648926,544.6589966,3957986
07/29/20,620.2648926,632.670166,617.7838135,630.1891479,553.3735352,9008247
07/30/20,635.1512451,652.5186768,630.1891479,645.0755005,566.4453125,32908318
08/03/20,645.0755005,657.4807739,617.7838135,637.6323242,559.9094849,25944963
08/04/20,637.6323242,652.5186768,632.670166,645.0755005,566.4453125,17418565
08/05/20,645.0755005,692.2156372,637.6323242,682.2913818,599.1248779,30415432
08/06/20,689.7345581,719.5072632,679.8103027,694.6966553,610.0180664,24051417
08/07/20,697.1777344,702.1398926,677.3292847,697.1777344,612.1966553,14397074
08/10/20,699.6588135,702.1398926,689.7345581,692.2156372,607.8394775,11236932
08/11/20,697.1777344,699.6588135,682.2913818,684.7724609,601.3035278,13493831
08/12/20,684.7724609,692.2156372,664.9239502,679.8103027,596.946228,23126610
08/13/20,684.7724609,684.7724609,674.8482056,677.3292847,594.7676392,5852539
08/14/20,679.8103027,682.2913818,669.8861084,669.8861084,588.2316895,7540125
08/18/20,669.8861084,687.253479,669.8861084,682.2913818,599.1248779,14839828
08/19/20,682.2913818,684.7724609,674.8482056,679.8103027,596.946228,15383346
08/24/20,682.2913818,682.2913818,672.3671265,674.8482056,592.5889282,9570104
08/25/20,677.3292847,679.8103027,672.3671265,674.8482056,592.5889282,20715947
08/26/20,677.3292847,702.1398926,672.3671265,689.7345581,605.6607666,27247027
08/27/20,689.7345581,729.4315186,689.7345581,697.1777344,612.1966553,72825336
08/28/20,699.6588135,726.9504395,697.1777344,704.6209106,618.732605,57199150
08/31/20,707.1019897,714.545166,684.7724609,687.253479,603.4821777,41187644
09/01/20,689.7345581,694.6966553,687.253479,694.6966553,610.0180664,12588976
09/02/20,694.6966553,702.1398926,689.7345581,694.6966553,610.0180664,10066666
09/03/20,694.6966553,697.1777344,689.7345581,692.2156372,607.8394775,5593779
09/04/20,692.2156372,694.6966553,669.8861084,694.6966553,610.0180664,20483788
09/07/20,694.6966553,699.6588135,687.253479,694.6966553,610.0180664,14615932
09/08/20,692.2156372,729.4315186,692.2156372,724.4694214,636.1616821,57554643
09/09/20,721.9883423,761.6853027,704.6209106,734.3936157,644.8762817,75149545
09/10/20,734.3936157,734.3936157,684.7724609,687.253479,603.4821777,53432815
09/11/20,687.253479,741.836792,654.9997559,741.836792,651.4121704,68724467
09/14/20,744.3178711,823.711792,739.3557739,803.8632813,705.8780518,146032465
09/15/20,808.8254395,818.7496948,784.0148315,784.0148315,688.4489746,43825126
09/16/20,784.0148315,788.9769287,749.2799683,759.2042236,666.6625977,33894389
09/17/20,759.2042236,779.0527344,749.2799683,749.2799683,657.9480591,24586269
09/18/20,749.2799683,774.0905762,749.2799683,764.1663818,671.0198975,18674984
09/21/20,764.1663818,774.0905762,724.4694214,764.1663818,671.0198975,27372276
09/22/20,764.1663818,764.1663818,729.4315186,744.3178711,653.5908203,32380117
09/23/20,744.3178711,744.3178711,714.545166,734.3936157,644.8762817,27472032
09/24/20,734.3936157,734.3936157,714.545166,724.4694214,636.1616821,19989947
09/25/20,724.4694214,754.2421265,719.5072632,749.2799683,657.9480591,19685641
09/28/20,759.2042236,759.2042236,729.4315186,734.3936157,644.8762817,12535269
09/29/20,739.3557739,744.3178711,719.5072632,724.4694214,636.1616821,10504785
09/30/20,729.4315186,739.3557739,714.545166,739.3557739,649.2335815,9242925
10/01/20,739.3557739,749.2799683,734.3936157,739.3557739,649.2335815,10868138
10/02/20,739.3557739,749.2799683,714.545166,734.3936157,644.8762817,12508768
10/05/20,734.3936157,739.3557739,714.545166,729.4315186,640.5189209,4885614
10/06/20,739.3557739,749.2799683,729.4315186,739.3557739,649.2335815,14853835
10/07/20,739.3557739,749.2799683,734.3936157,739.3557739,649.2335815,7370439
10/08/20,744.3178711,784.0148315,739.3557739,779.0527344,684.0917358,33974899
10/09/20,779.0527344,784.0148315,764.1663818,779.0527344,684.0917358,13532423
